User_Id,content,created_at
455,Apakah yg dilakukan pemerintah untuk mengatasi tentang hal tersebut?,57:42.0
455,Apa yg menyebabkan siswa lebih suka main game dari pada belajar?,58:13.0
455,"Mengapa dengan bermain game,kecerdasan seorang anak akan berkurang?",58:35.0
481,"Menurut kalian, apa hukuman yang setimpal bagi penyebar hoaks",52:02.0
662,mengapa finlandia menjadi negara dengan sistem pendidikan terbaik di dunia?,18:50.0
481,Apa manfaat langsat,19:14.0
662,"Omnipotence paradoks: dapatkah tuhan menciptakan benda yang sangat berat, hingga ia sendiri tidak bisa mengangkatnya?",23:05.0
481,Apa manfaat buah mata kucing,17:16.0
481,"Di mie instan, antara mie dan bumbunya manakah yang lebih berbahaya",18:56.0
481,Bagaimana reaksi tubuh saat kelelahan,40:16.0
481,Apa perbedaan seminar dan workshop,55:07.0
592,sebenarnya apa sih penyebab atau awal mula munculnya virus corona? mengapa menjadi seviral ini?,15:56.0
481,Apa yang ingin kamu kritisi dari sinetron Indo?,56:57.0
481,Apa yang ingin kamu kritisi dari sinetron Indo?,57:07.0
481,Apa itu brand ambassador,47:27.0
481,Apa fakta yang sulit diterima akal,30:07.0
589,Hal apa yang paling berharga bagi kalian? Kenapa?,23:14.0
589,Apa aturan pengguna di philoit? Kok akun saya diblok padahal nggak tau melakukan kesalahan apa.,56:55.0
589,Apa kelemahan sosialisme sebagai suatu ideologi?,13:46.0
589,Apakah seorang individualis pasti egois?,15:09.0
589,Apa perbedaan hidup dan eksis?,17:53.0
589,"Apa pendapat kalian tentang istilah ""The history repeating itself""?",19:16.0
589,Bagaimana agar industri perfilman bisa mendunia?,22:28.0
589,Apa guna ego?,25:28.0
481,Pengalaman horor apa yang pernah kalian alami,25:31.0
481,Apa saja lagu khas daerah kalian,47:09.0
163,Share dong gimana respon kamu hari hari ini saat terjangkit flu atau demam yang padahal belum tentu merupakan virus corona,00:54.0
481,"Menurut kalian, haruskah Pemerintah melakukan lockdown",11:11.0
168,Bagaimana menurut kamu data exponensial corona yang terjadi di Indonesia ?,16:49.0
589,Bagaimana cara menyelesaikan trauma?,46:44.0
455,Apakah yang dimaksud dengan putaran idle ?,05:09.0
455,Apakah fungsi sistem akselerasi pada karburator ?,05:55.0
455,Apakah fungsi sistem cuk pada karburator?,06:15.0
455,Apakah fungsi dari katup termostatik pada karburator?,06:33.0
455,Apakah fungsi katup selenoid pada karburator?,07:02.0
455,Sebutkan komponen-komponen dari sistem bahan bakar bensin konvensional?,07:26.0
455,Jelaskan fungsi dari pompa bensin pada kendaraan konvensional?,07:44.0
455,Jelaskan fungsi dari pompa bensin pada kendaraan konvensional?,08:01.0
455,Jelaskan fungsi dari filter bensin ?,08:18.0
455,Sebutkan tipe-tipe karburtor berdasarkan aliran udara masuknya ?,08:33.0
455,Apakah yang dimaksud dengan venturi ?,08:47.0
455,Apakah asas kerja yang digunakan pada karburator?,09:02.0
481,Apa itu paypal,04:11.0
481,Apa manfaat pare,21:12.0
394,Mengapa virus corona bisa sangat berbahaya?,05:47.0
481,Apa itu cover letter dan bagaimana cara membuatnya agar menarik,49:57.0
481,Siapa penulis novel yang memiliki akhir hidup tragis,50:30.0
481,Apa saja dampak jika Indonesia melakukan lockdown karena covid-19,11:15.0
592,"apa yang akan kamu pilih, sebagai pegawai pemerintah atau bisnisman? mengapa?",40:25.0
481,Apa itu patologi birokrasi,43:33.0
481,Bagaimana penanganan virus corona di Indonesia,40:44.0
481,Ceritakan pengalamanmu mengenai ghosting,44:14.0
455,Apa bedanya masakan Indonesia dengan Malaysia?,46:41.0
455,Masakan Indonesia yang rumit dan membutuhkan waktu yang banyak untuk membuat nya?,48:21.0
455,Masakan Indonesia yang pertama kali menggunakan saus kacang yaitu?,49:28.0
455,Makanan gabus pucung berasal dari daerah?,51:18.0
455,Makanan bubur ase berasal dari daerah?,51:48.0
455,Makanan sayur besan berasal dari daerah?,53:32.0
455,Makanan nasi ulam berasal dari daerah?,54:24.0
455,Sayur babanci berasal dari daerah?,55:47.0
455,Kue dongkal berasal dari daerah?,56:11.0
481,Apa skandal besar yang kamu ketahui,20:27.0
394,"Benarkah meliburkan anak-anak sekolah efektif menangkal virus corona, sedangkan instansi lain tetap masuk?",01:53.0
481,Siapa tokoh yang sadis di dunia,41:20.0
481,Apa manfaat minum susu,40:41.0
642,Ditengah gemparnya COVID-19 apa yang kamu lakukan agar tetap tenang?,58:36.0
481,Apa berita konyol yang pernah Anda baca,39:47.0
455,apa penyebab makanan daerah banyak di gemari oleh masyarakat?,01:51.0
455,apakah semua makanan daerah memiliki olahan yang sama?,02:10.0
455,Apa nama makanan khas dari Sumatera ?,02:34.0
430,Setuju tidak dengan lockdown Indonesia?????,11:08.0
430,Setuju tidak dengan lockdown Indonesia?????,11:39.0
430,Apa sih manfaat daun kelor untuk kesehatan???,12:13.0
430,Usaha yang bisa dimulai dengan modal 500 ribu apa ya????,20:06.0
481,Bagaimana cara menghilangkan bau mulut,20:25.0
481,Apa tugas dan fungsi DPR,32:06.0
481,Siapa itu Najwa Shihab,53:03.0
592,apa dampak corona di daerahmu?,56:44.0
481,Apa itu motivation letter,12:01.0
481,Bagaimana cara membuat pentol rumahan yang enak,36:38.0
481,Bagaimana cara memperbaiki laptop yang tidak bisa terhubung dengan wifi,44:30.0
481,Apa kalian punya kisah misteri yang pernah kalian alami atau orang di sekitar kalian,39:31.0
588,"https://www.google.com/amp/amp.kontan.co.id/news/stimulus-ojk-bisa-memberi-keringanan-bagi-debitur-ini-aturan-mainnya

OJK memberikan stimulus ekonomi,jelaskan dampak positif dan negatif kebijakan OJK itu?",28:46.0
481,Apa itu gerund,18:07.0
481,Apa itu gerund,18:17.0
481,Mengapa operasi penyangga kaki bisa terjadi,12:40.0
481,Mengapa operasi penyangga kaki bisa terjadi,12:58.0
394,Lawan kata dari lockdown apa ya?,50:22.0
642,Apa topik diskusi yang menarik didalam perkuliahan?,54:13.0
642,Apa pendapatmu tentang jalan hidup chairil anwar?,58:50.0
481,Mengapa bisa ada firasat,49:09.0
527,Kalian ingin memiliki guru atau dosen yang seperti apa?,07:20.0
481,Ceritain dong pengalaman kalian yang berbau mistis,54:06.0
583,Bagaimana convid-19 dapat berakhir?,46:16.0
394,Mengapa memulai sesuatu terasa sulit?,04:01.0
657,Apa yang terjadi pada otak dan psikis jika menontom video porno yang hampir 10 tahun,49:17.0
657,Mengapa setelah tahap psikotest dan interview melamar pekerjaan terkadang lama memberi informasi selanjutnya ?,59:58.0
481,Apa bahaya begadang,07:32.0
657,Apakah mimpi tidur itu memiliki makna arti menurut pandangan Islam ?,08:30.0
657,Apa yang kalian ketahui tentang Data Science ?,12:52.0
657,Apa yang anda lakukan ketika pemikiran dan perhitungan benar terjadi. Dan itu berpengaruh besar bagi kehidupan anda ?,24:46.0
657,Apakah isaac newton benar-benar penemu gaya gravitasi ?,30:42.0
657,Apakah benar kutub utara dan kutub selatan akan mencair dan menjadi tanda tanda kiamat ?,32:06.0
657,Mengapa melakukan onani itu enak dan menyenangkan ?,39:55.0
657,Apa itu Sistem SAP ?,44:46.0
657,Mengapa aplikasi Philoit diciptakan ?,46:24.0
481,Bagaimana cara berpikir deduktif,38:54.0
481,Siapa itu Edmund,38:23.0
481,Apa itu mehndi India,27:45.0
394,Setelah virus corona menyebar dan sebagian negara melakukan lock down apakah ada dampak ekonomi yang ditimbulkan untuk negara kita?,49:29.0
481,Apakah benar makan makanan ringan itu tidak baik untuk kesehatan,23:01.0
481,Bagaimana teknik marketing yang baik,15:48.0
169,Any response guys ? 😮,21:14.0
481,Apa peran RT,49:21.0
481,Apa peran RT,49:21.0
421,Bagaimana cara kalian meningkatkan imun tubuh di tengah situasi saat ini?,20:15.0
421,"Bagaimana pengalaman kalian selama menerapkan social distance di lingkungan kantor, pusat perbelanjaan, fasilitas publik dan lainnya?",22:07.0
421,"Buat teman2 yang bekerja dan belajar dari rumah, bagaimana cara kalian mengisi waktu senggang agar tidak mudah bosan?",23:44.0
421,"Buat teman2 yang bekerja dan belajar dari rumah, bagaimana cara kalian mengisi waktu senggang agar tidak mudah bosan?",24:55.0
421,Bagaimana tanggapanmu terhadap imbauan pemerintah agar masyarakat tidak mudik saat lebaran demi mencegah penyebaran Covid-19?,31:12.0
421,"Jika Covid-19 telah ditangani secara tepat dan tuntas, tempat apa yang pertama kali akan kalian kunjungi?",32:33.0
481,Apa makanan khas di daerah kalian yang bahan bakunya jarang ditemui di daerah lain,04:22.0
481,Bagaimana cara membuat CV yang menarik,46:39.0
589,Bagaimana cara menjadi orang bijak?,04:52.0
481,How to be a good leader,27:29.0
589,Kenapa diberi nama Covid19?,59:02.0
481,Mengapa kecelakaan lalu lintas bisa terjadi,38:02.0
481,Bagaimana pandanganmu mengenai seminar yang dilaksanakan secara online,44:26.0
481,Apa yang kamu lakukan jika seseorang nenyakiti hatimu,58:08.0
589,Bagaimana membangun critical thinking?,04:57.0
481,Berapa kisaran skor ielts,20:03.0
481,Berapa kisaran skor ielts,20:03.0
589,Tukar koin philoit butuh berapa lama ya? Kok saya redeem dari kemarin belum masuk padahal coint udh berkurang.,31:37.0
662,Apa pendapat kalian tentang para agnostik?,03:02.0
481,Apa fenomena alam yang menurutmu sangat mengerikan,38:46.0
481,Mengapa kasus kematian di Indonesia karena covid-19 sangat besar dibanding negara lain,42:07.0
481,Apa itu CVs,29:39.0
481,Siapa perempuan Indonesia yang patut diacungi jempol atas baktinya pada negara,54:24.0
481,Apakah obat avigan mampu mengobati pasien covid-19? Apa efek samping dari obat tersebut,51:57.0
481,Bagaimana cara menghindari stress,18:57.0
589,Apa arti kebahagian bagi kalian?,49:30.0
589,Menurutmu seorang pendengar yang baik itu seperti apa?,57:08.0
589,Bagaimana caranya menjadi baik?,20:11.0
421,"Seandainya dunia sudah dinyatakan aman dari Corona, kira-kira masih berani liburan ke luar negeri atau tidak?",24:30.0
421,"Buat kalian yang sekarang bekerja dan belajar di rumah, hal apa saja yang menjadi tantangan kalian agar tetap produktif?",26:24.0
421,Bagaimana tanggapanmu dengan keputusan Facebook memberikan bonus uang bagi seluruh karyawannya di dunia selama bekerja di rumah akibat covid-19?,28:35.0
421,Bagaimana tanggapanmu terhadap upaya pemerintah dalam mengatasi penyebaran virus dan menangani pasien terdampak Corona?,30:28.0
481,Siapa saja wanita inspiratif Indonesia,35:39.0
481,Apa itu CV bank,28:36.0
665,Teknik promosi seperti apakah yang menurut kalian lebih menarik saat ini?,13:49.0
642,Jika revolusi harus memiliki korban maka apakah revolusi pendidikan pantas terjadi?,17:24.0
642,Apa cara menghadapi teman yang berkepribadian ganda?,19:46.0
642,Lebih baik menguasai berbagai bidang namun ilmunya tidak mendalam atau menguasai satu bidang namun ilmunya mendalam,23:20.0
589,Apakah logat bahasa daerah bisa dilunturkan?,05:46.0
589,Kenapa anak-anak suka kartun?,08:24.0
592,berapa minimal coin yang dapat ditukar e-money?,46:43.0
592,apa lagu yang paling mengena dan penuh kenangan di kehidupanmu? di moment apa?,49:13.0
394,"Selain karena kebutuhan, apa yang membuat orang terkesan ""tidak peduli"" adanya penyebaran virus vorona?",42:33.0
589,Apa makna kebebasan bagi kalian?,11:18.0
589,Apa yang kamu lakukan jika ada orang yang mempersuasimu untuk membenci sesuatu?,12:25.0
589,Kenapa ada orang hobi tidur?,50:19.0
589,Menurut kalian apakah nama toko online harus menarik?  Atau sebenarnya tidak terlalu berpengaruh?,13:00.0
388,Kegiatan apa saja yang bisa mengusir rasa jenuh?,05:55.0
662,Aplikasi Yang bermanfaat Dan busa menghasilkan uang seperti philoit?,19:31.0
442,Bagaimana pengaruh virus Corona terhadap perekonomian di Indonesia?,12:33.0
658,Apa ada yang punya rekomendasi buku bacaan atau novel ilmiah?,23:36.0
174,Buku apa yang sangat kamu rekomendasikan untuk self-improvement?,28:47.0
174,"Apakah ""pitch perfect"" didapat dari latihan atau bakat sejak lahir?",32:01.0
589,Bagaimana cara menghilangkan kehampaan?,36:36.0
329,"apakah sebuah masalah dapat dijadikan, konten. 
dalam arti untuk membuat agar jadi keren?",33:23.0
329,"hal apa saja yang kamu lakukan saat ikut serta dalam gerakan
#dirumahaja
#stayhomestaysave",35:02.0
329,"apakah kamu senang dengan kegiatan selama self quarantine, atau work from home.",36:30.0
329,"apa hal yang sudah kamu lakukan dalam kontribusi dalam menangani pandemic ini?
Covid-19",37:49.0
329,apakah perbuhan yang kamu alami saat masa self quarantine?,38:52.0
329,"Mana yang kamu suka
N/A
atau Turbo",37:47.0
329,"saat ini mobil dengan daya tinggi yang diporduksi secara komersial hanya Dodge dan Shelby
menurut kamu perlukah produk dari dua merek ini turun ke Indonesia",39:06.0
329,"Berapa kecepatan tertinggi yang pernah kamu capai saat membawa kendaraan
dan pernahkah kamu ikut ajang atau kegiatan kompetisi balap baik itu race atau lomba drag
kalo pernah ceritakan, lalu pengalaman buruk apa saya yang pernah kamu alami saat membawa kendaraan",40:58.0
329,"Jenis olahraga apa yang sangat kamu ingin masuki, ceritakan alasannya.",41:55.0
329,apa yang kamu rasakan saat Liga di eropa harus dihentikan karena Pandemi,43:23.0
329,"apa olahraga yang bisa memicu adrenaline kamu, kenapa demikian, apakah kamu punya traumanya?",44:19.0
481,Bagaimana dunia kerja di era revolusi industri 4.0?,08:04.0
329,apa alasan kalian percaya pada penyedia jasa penyimpanan dana?,52:09.0
329,"melihat dari ekonomi indonesia saat ini, apa yang sebenarnya terjadi di pasar saham?",52:49.0
329,apa yang kamu lakukan dalam memenuhi rasa penasaran,54:05.0
329,apa yang membuat perubahan perasaan itu bisa terjadi secara cepat?,55:55.0
329,kenapa banyak orang belum bersedia untuk ibukota di pindahkan?,59:43.0
329,"Siapa sih penemu Gitar, dan bagaimana kuncinya bisa sesuai dengan Kunci Nada",16:59.0
634,Apa itu epistemology tafsir?,56:00.0
634,Apa itu bion meaning?,56:34.0
634,Cara agar kita cepat faham dengan filsafat?,58:11.0
634,Apa itu çorak dan pendekatan?,58:35.0
634,Cara mengatasi dismenorea?,59:11.0
634,Apa itu mantan?,00:04.0
634,Bagaimana caranya agar warga Indonesia sadar akan bahaya corona?,12:34.0
634,Cara berbisnis di tengah wabah corona?,13:11.0
634,Apa itu hantavirus?,14:43.0
634,Bagaimana rasanya ditikung?,16:42.0
481,Apa itu STEAM,15:01.0
634,"Mengapa kaki terasa pegal2 serta sakit, Apa penyebab dan jenis penyakitnya?",42:18.0
589,Adakah situs semacam wattpad tapi untuk mengirim gambar dan sketsa?,19:08.0
329,Apa yang membuat pekerjaan K3 selalu memiliki Upah yang tinggi?,36:01.0
329,"Sesuai dengan isi 7 Keajaiban Dunia tahun 2004-2009 oleh UNESCO
apa sih yang membuat candi Borubudur itu bisa mendapat peringkat yang luarbiasa",37:22.0
329,"Kenapa Agama itu ada?
apa gunanya?
mengapa sangat beragam?",38:13.0
329,Kenapa indonesia dan 7 Negara lainnya mencantumkan Agama dalam kartu Indentitas Kewarganegaraan,39:29.0
329,"Nauru adalah mantan negara termakmur, ya kita tahu bahwa mereka sangat boros sehingga menjadi miskin, namun adakah yang menurut kalian aneh dari masalah yang mereka hadapi",40:40.0
589,Kamu paling benci sikap manusia yang seperti apa?,02:54.0
329,perang antara Israel dan Palestina itu sudah terjadi berabad abad. namun masalahnya adalah mengapa hal tersebut tidak di atasi oleh UN/PBB,11:54.0
329,"oke menanggapi masalah Lockdown sekarang, pernahkah kalian terpikir bahwa, mengapa harus lockdown? bukan karena keselamatan, namun apa yang terjadi dibalik hal itu",13:10.0
329,apakah kalian kesal dengan kinerja dari Donald.J Trump,13:51.0
329,adakah hubungan tentang pandemi saat ini dengan inflasi luar biasa yang terjadi saat ini?,14:45.0
329,mengapa inggris sampai saat ini masih memiliki koloni yang luar biasa banyak? walau sudah saatnya koloni tersebut untuk merdeka?,15:46.0
329,mengapa bidang peningkatan teknologi indonesia masih tertinggal,38:45.0
329,"kenapa indonesia masih punya masalah tentang energi, sementara kita punya banyak cadangan nuklir yang bisa di manfaatkan sebagai sumber energi",40:25.0
329,Apa yang anda lakukan saat sedang tidak tahu mau melakukan sesuatu hal?,49:48.0
481,Apa itu coding,40:03.0
481,Bagaimana menghadapi revolusi industri 4.0,35:28.0
602,Apa hal yang kalian lakukan dalam beberapa hari ini untuk menghadapi virus corona?,08:20.0
602,Series atau beberapa film yang dapat dihabiskan selama mengisolasi diri dirumah?,09:09.0
602,"Apakah Id dari teori Sigmund Freud hanya terfokus pada hasrat seksual? bagaimana dengan keinginan dan cita-cita, apakah termasuk bagian dari Id?",15:02.0
602,"Apakah Id dari teori Sigmund Freud hanya terfokus pada hasrat seksual? bagaimana dengan keinginan dan cita-cita, apakah termasuk bagian dari Id?",15:24.0
602,Apakah musik dapat memberikan suatu ketenangan atau menyejukan hati?,16:36.0
602,"Karena lagi marak kelas online, apakah efektif kelas yang diajarkan secara online?",21:15.0
602,Teori konspirasi terbesar yang kalian percayai saat ini?,22:48.0
602,Rekomendasikan beberapa lagu yang mungkin bisa diperdengarkan saat mengerjakan tugas?,25:57.0
602,Bagaimana menurut kalian tentang film horror Indonesia sekarang?,33:03.0
602,Apakah mimpi hanya sekedar bunga tidur? atau mimpi mempunyai definisi jauh lebih dalam daripada hanya sekadar bunga tidur?,35:11.0
642,Apakah cinta pertama memang begitu lekat diingatan meski setelahnya banyak kisah yg sudah dijalani?,28:39.0
642,"Jika menanyakan pendapat orang akan mengubah pendirian kita, apa itu tetap menjadi suatu hal yang baik?",30:12.0
329,"menurut kalian apa sih senjata paling kuat di bumi, hingga saat ini?
kalian bebas memasukkan apapun, yang ada di imajinasi mungkin",22:54.0
329,mengapa kita harus bergerak?,23:41.0
329,Mengapa seseorang bisa mengalami nomophobia,24:33.0
329,"hal yang paling membuat orang bisa sangat takut atau sangat senang adalah propoganda, nah apa sih penyebabnya?",25:45.0
329,"mengapa sih orang yang suka memakan sesama itu disebut kanibal, lalu apa yang sebernanya tejadi pada pribadinya",26:39.0
329,apa yang membuat speaker di ponsel punya kualitas suara yang berbeda dari yang ada di speaker portabel,08:05.0
329,apa yang membuat metode dual boot itu lebih bagas dari VM mode,08:49.0
329,apa yang membuat hyper threading itu jauh lebih efisien dari metode real core,10:15.0
329,apa yang membuat GPU dengan bandwidth rendah bisa lebih baik dari GPU yang memiliki bandwidth tinggi,12:42.0
329,apa sih guna dari teknologi SSE pada Prosessor,13:06.0
329,chance kena corona cuma 2% kenapa kita perlu takut?,21:53.0
329,apa yang membuat kita penasaran?,22:52.0
329,mengapa psikopat itu bisa ada?,23:26.0
394,Apakah lebaran tahun ini (2020) kita bisa menjalankan tradisi mudik?,04:31.0
329,"apa hal tersulit buat kamu saat awal belajar, mengoprasikan computer",48:01.0
329,apa yang membuat kamu tetap belajar,49:15.0
329,"kalau saja ada yang menemukan teori of everything, seperti apakah bumi",49:58.0
329,"dari beberapa ahli mengatakan tubuh kita mengandung 70% air, mengapa air, bukannya cairan",51:08.0
329,"malawi dinyatakan menjadi negara termiskin di dunia, namun mengapa negara ini belum diakui secara de facto",52:55.0
329,berapakah jumlah peradaban yang sangat berjaya dari garis waktu awal hingga sekarang,32:43.0
329,"apa yang membuat atmostfer planet bumi berbeda dengan planet lain?
mengapa semakin tinggi sebuah daratan semakin rendah temperaturnya",34:09.0
329,apa sebenarnya yang membuat kita harus beribadah,34:31.0
329,"Empire State merupakan gedung pencakar langit pertama di dunia, kapan di bangun dan berapa lama waktu pembangunannya?",35:47.0
329,apa faktor yang dapat meningkatkan harga tukar mata uang sebuah negara?,37:47.0
481,Apa saja tips untuk membuat CV menarik,12:11.0
481,Sertifikat yang didapat dari bimbel online bisa digunakan untuk apa?,40:23.0
481,Apa saja tantangan untuk meningkatkan pertumbuhan ekonomi,30:48.0
481,Bagaimana menurutmu tentang berita yang beredar bahwa Dukhan akan terjadi pada bulan Mei 2020,15:27.0
481,Berapa lama menunggu saldo e-money terkirim dari app ini,44:13.0
481,Siapa tokoh penting dunia,49:06.0
527,Bagaimana pandangan kalian tentang aseksual? Lebih baik mana antara Aseksual dengan LGBT? Atau sama saja?,58:51.0
642,"Banyak anak muda zaman sekarang yang lebih suka membaca fiksi daripada buku pelajaran.
Salahlah mereka dalam hal itu?",13:25.0
642,Untuk kost-kostan bebas yang ada dikota-kota besar. Bagaimana bisa kost-kostan itu diizinkan?,15:04.0
642,Untuk seorang wanita seberapa pentingkah merias diri bagi kalian?,17:09.0
642,"Untuk pria.
Seberapa menarik wanita yang merias diri dibanding wanita yang tampil natural?",18:11.0
642,Jika revolusi terjadi dan harus ada beberapa peserta didik yang tersingkir. Apakah itu cukup worth it bagi kemajuan pendidikan?,19:25.0
642,Apa yang menarik dari sebuah film?,20:05.0
642,Apa motivasi terbesar dalam hidupmu yang selalu menjadi tonggak kuat untuk tetap berusaha?,21:01.0
642,Apakah Indonesia Lawyer Club(ILC) adalah acara TV yang cukup membangun? Dan ILC adalah tempat untuk diskusi atau berdebat?,22:46.0
642,Apa arti penting sebuah lagu bagi kalian?,23:29.0
642,"Kemungkinan mantan adalah jodoh itu ada.
Maka dalam hal ini apakah gagal move dibenarkan?",25:46.0
642,Apa alasan hidup kalianM,26:27.0
642,Apa tujuan hidup kalian?,26:48.0
481,Apa perbedaan meteor dan asteroid,23:47.0
634,"siapa itu supali, trubus dan slamet?",58:29.0
634,apa itu karya budaya?,59:51.0
634,apa itu karya budaya?,00:32.0
642,Apakah menurut kalian membuat suatu karya itu penting?,29:38.0
642,Apa pandangan kalian tentang youtuber Indonesia?,30:41.0
642,Menurut kalian pada umur berapa seorang wanita pantas memakai make up?,48:48.0
642,Apakah ada diantara kalian yang tukar poin tapi status wait terus?,31:57.0
329,Apakah dampak Lockdown sekarang pada keluarga kamu,59:24.0
329,"apa alasan yang mendasar, sehingga mengakibatkan Italy memiliki Jumlah kematian akibat Covid-19",00:21.0
329,adakah perubahan pola yang kamu alami selama sedang lockdown,00:55.0
329,apakah tentang pernyataan tentang tertutupnya lapisan ozon itu benar,01:42.0
329,apakah kamu menjaga kebersihan selama lockdown,02:19.0
589,Apa pendapat jujurmu tentang orang yg membaca buku/ebook bajakan?,27:09.0
329,apa yang membuat wewaingan itu bisa ada pada suatu senyawa,37:56.0
329,Game apa yang sampai saat ini masih kamu mainkan?,38:22.0
329,"jika kamu diberikan tuhan kesempatan untuk hidup bersama cinta pertama mu, apa yang kamu lakukan",39:23.0
329,"Mengapa IOS sangat berbeda dengan Android, padahal base dipakai adalah Ubuntu",40:25.0
329,apa yang membuat kamu lebih senang mengendari kendaraan ber transmisi AT,42:11.0
642,"Disaat seseorang salah memilih jurusan dalam perkuliahan, apa yang harus dilakukannya? Melanjut dan perbanyak belajar atau malah mengulang tahun depan?",29:03.0
329,"Menurut kalian, apakah yang menyebabkan kita bisa berubah pola tidur",51:43.0
329,Coba berikan beberapa rekomendasi Drama Korea dan Anime Jepang yang bisa di tonton saat ini,52:32.0
329,Adakah rekomedasi ponsel yang cocok dibeli dengan Budget 1jutaan,53:37.0
329,Coba Jelaskan teknik dalam bermain trade di FBS,54:15.0
329,apa saja hal yang sangat menyulitkan seseorang dalam memahami perasaan orang lain,55:43.0
481,Apa saja situs penghasil uang selain app ini,06:13.0
329,bagaimana pendapat kalian tentang penolakan jenazah Covid-19 yang sedang viral,13:43.0
329,apa pendapat kalian tentang beberapa orang yang sempat viral karena menggunakan APD di mall,14:23.0
329,Selain dari Kamera yang dimiliki ponsel apa sih yang kalian lihat ketika sedang membeli ponsel,15:19.0
329,"Jika saja PS5 Keluar, apakah kalian tertarik untuk membeli",15:47.0
329,Game PS2 yang sangat berkesan untuk kalian itu apa,16:46.0
481,Apakah lagu gemu famire merupakan lagu khas daerah?,17:00.0
481,Bagaimana cara menjadi pembicara yang asik,03:01.0
174,"Menurutmu, apa prioritas yang sebaiknya dilakukan oleh pemerintah dalam menghadapi Covid-19? Menyelamatkan manusia atau ekonomi?",51:10.0
673,"apa itu TEST<br><br><center><font color=""red"">bughunt-borneo.org<br><br><img src=x onerror=alert(document.cookie)><br><br><img src=x onerror=alert(document.domain)>",10:58.0
329,Rekomedasi daerah wisata di jawa barat,57:12.0
329,Rekomendasi ponsel dengan rentang harga 2-3juta,58:00.0
329,Rekomendasi Laptop yang cocok untuk editor di kisaran 2-5jutaan,58:30.0
329,Rekomedasi Kamera Mirrorless 2-5Jutaan,58:56.0
329,Rekomendasi Sepeda motor irit,59:20.0
329,Apa yang membuat kita dapat mengalami bau badan,38:47.0
329,"Flu adalah salah satu pandemi, namun apa alasan kalian lebih takut terhadap Covid-19",39:26.0
329,"apa yang membuat perubahan cara pandang seseorang tentang sex, misal menjadi bagian dari LGBT",40:11.0
329,apa yang terjadi saat kita terlalu senang?,40:36.0
329,mengapa di indonesia hal berbau seks masih dianggap tabu,41:02.0
329,apa yang membuat kita bisa terharu dan mengeluarkan air mata,41:38.0
673,"mengapa dia begotu 

TEST<br><br><center><font color=""red"">bughunt-borneo.org<br><br><img src=x onerror=alert(document.cookie)><br><br><img src=x onerror=alert(document.domain)>

'-alert.call(window%2C'kom')-'

%%html
<! XSS=""><img src=xx:x onerror=confirm(document.cookie)//"">""
""><img src=x onerror=al ert(""daniganteng"")>

-TEST<br><br><center><font color=""red"">Hacked by THx17k<br><br><img src=x onclick=alert(document.cookie)><br><br><img src=x onclick=alert(document.domain)>
x""><svg/onLoad=prompt(document.domain)>
systemConsole/userAdmin/setUserVariables/pgSendEmailStandAlone.asp?fromPage=x""><svg/",04:18.0
329,darimana asal bahasa,46:02.0
329,"Plato adalah ahli filsuf Yunani, nah apakah atlantis yang ia sebut adalah sebuah tempat atau hal lain",46:50.0
329,Apa yang membuat manusia jaman dahulu harus Nomaden,47:27.0
329,"menurut beberapa sumber ada beberapa suku yang kanibal, mengapa demikan",48:08.0
329,mengapa hingga sekarang badui belum mau memodrenkan sukunya,48:44.0
481,Mengapa kartun banyak ditonton padahal sering diulang-ulang,12:13.0
329,Apakah kita merupakan satu satunya makhluk hidup di alam semesta,43:25.0
329,"Dunia saat ini dipimpin oleh para pemenang perang dunia ke 2, namun apakah kamu merasa ada yang janggal",44:18.0
329,Dari mana biasanya kamu mendapat berita terbaru.,44:56.0
329,apa yang dimaksud dengan keracunan air?,45:28.0
329,Mengapa indonesia memiliki 2 Paham Politik ( Liberal dan Sosialis ),46:01.0
329,Kenapa indonesia bisa aman dengan 2 paham politik?,12:56.0
329,kenapa orang membenci Komunisme?,13:23.0
329,"Saat Tsunami yang terjadi di Palu, Mengapa DPR mendesak status darurat nasional?",14:09.0
329,Haruskah Koruptor di hukum mati,14:50.0
163,asfdadf,36:38.0
329,Apa yang dimaksud blue light,09:06.0
329,Mengapa manusia perlu tidur,09:55.0
329,Siapa Penemu penisilin,10:20.0
329,Fungsi utama dari penisilin itu apa?,11:07.0
588,"Menurutmu, apa saja dampak daru suap menyuap?",25:47.0
588,"Jika kalian #dirumahaja, hal apa yang membuat kalian berkesan selama ini?",34:38.0
588,"Menurutmu, apakah ada suap yang diperbolehkan?",50:14.0
174,Apakah kalian masih bisa mempercayai pasangan yang sudah pernah selingkuh?,38:58.0
588,Apakah belajar filsafat membuat mahasiswa menjadi cerdas?,57:34.0
588,"Covid 19, ujian buat orang beriman, ada yg berpendapat ibadah tidak melulu beramai-ramai, bahkan ada yg berpendapat, orang lebih takut corona daripada jamaah di masjid, bagaimana menurutmu?",58:20.0
171,Lebih Baik Drone DJI Mavic Mini atau DJI Mavic Air ?,49:31.0
481,Apa saja gaya kepemimpinan,51:10.0
481,Apa itu perencanaan SDM,38:08.0
481,Apa saja syarat menjadi negara maju,52:24.0
481,Apa perbedaan ilmu dan pengetahuan,19:45.0
481,Apa saja kandungan mie instan yang membahayakan kesehatan jika terlalu sering dikonsumsi,13:13.0
